vehicle_id,location,vehicle_type,date,maintenance_type,cost,downtime_days
1W217S,North,Compact,2024-01-25,Oil Change,68.57,0.5
1W217S,North,Compact,2024-02-20,Oil Change,101.67,0.5
1W217S,North,Compact,2024-05-18,Oil Change,53.85,0.5
1W217S,North,Compact,2024-05-24,Oil Change,77.43,0.5
1W217S,North,Compact,2024-06-13,Oil Change,105.73,0.5
1W217S,North,Compact,2023-02-28,Tire Rotation,162.25,0.5
1W217S,North,Compact,2023-04-20,Tire Rotation,94.54,0.5
1W217S,North,Compact,2023-04-29,Tire Rotation,106.88,0.5
1W217S,North,Compact,2023-05-14,Tire Rotation,123.77,0.5
1W217S,North,Compact,2023-06-12,Tire Rotation,81.11,0.5
1W217S,North,Compact,2023-07-15,Tire Rotation,120.61,0.5
1W217S,North,Compact,2023-07-16,Tire Rotation,106.07,0.5
1W217S,North,Compact,2023-08-17,Tire Rotation,90.89,0.5
1W217S,North,Compact,2023-08-26,Tire Rotation,191.11,0.5
1W217S,North,Compact,2023-11-27,Tire Rotation,134.55,0.5
1W217S,North,Compact,2023-12-03,Tire Rotation,144.96,0.5
1W217S,North,Compact,2024-02-02,Tire Rotation,86.03,0.5
1W217S,North,Compact,2024-02-21,Tire Rotation,130.19,0.5
1W217S,North,Compact,2024-03-13,Tire Rotation,150.11,0.5
1W217S,North,Compact,2024-03-18,Tire Rotation,138.02,0.5
1W217S,North,Compact,2024-03-25,Tire Rotation,77.1,0.5
1W217S,North,Compact,2024-06-08,Tire Rotation,117.78,0.5
1W217S,North,Compact,2024-06-26,Tire Rotation,112.98,0.5
1W217S,North,Compact,2023-02-27,Brake Service,209.3,1.0
1W217S,North,Compact,2023-04-29,Brake Service,419.12,1.0
1W217S,North,Compact,2023-11-30,Brake Service,319.8,1.0
1W217S,North,Compact,2023-12-27,Brake Service,374.71,1.0
1W217S,North,Compact,2024-02-07,Brake Service,199.8,1.0
1W217S,North,Compact,2024-03-19,Engine Repair,738.28,2.5
1W217S,North,Compact,2024-05-04,Engine Repair,745.19,2.5
1W217S,North,Compact,2023-04-01,Recall/Inspection,90.67,1.0
3FGBHE,South,Mid-Size,2023-02-12,Oil Change,52.19,0.5
3FGBHE,South,Mid-Size,2023-03-16,Oil Change,88.11,0.5
3FGBHE,South,Mid-Size,2023-03-31,Oil Change,92.89,0.5
3FGBHE,South,Mid-Size,2023-04-09,Oil Change,59.85,0.5
3FGBHE,South,Mid-Size,2023-04-15,Oil Change,74.86,0.5
3FGBHE,South,Mid-Size,2023-05-23,Oil Change,46.1,0.5
3FGBHE,South,Mid-Size,2023-06-17,Oil Change,68.81,0.5
3FGBHE,South,Mid-Size,2023-08-04,Oil Change,93.41,0.5
3FGBHE,South,Mid-Size,2023-08-09,Oil Change,49.18,0.5
3FGBHE,South,Mid-Size,2023-08-21,Oil Change,74.7,0.5
3FGBHE,South,Mid-Size,2023-08-23,Oil Change,68.44,0.5
3FGBHE,South,Mid-Size,2023-10-03,Oil Change,93.75,0.5
3FGBHE,South,Mid-Size,2023-10-25,Oil Change,87.69,0.5
3FGBHE,South,Mid-Size,2023-11-21,Oil Change,65.06,0.5
3FGBHE,South,Mid-Size,2023-11-27,Oil Change,68.97,0.5
3FGBHE,South,Mid-Size,2023-12-09,Oil Change,112.55,0.5
3FGBHE,South,Mid-Size,2023-12-15,Oil Change,54.76,0.5
3FGBHE,South,Mid-Size,2023-12-19,Oil Change,57.99,0.5
3FGBHE,South,Mid-Size,2024-03-15,Oil Change,117.48,0.5
3FGBHE,South,Mid-Size,2024-05-14,Oil Change,70.82,0.5
3FGBHE,South,Mid-Size,2024-05-16,Oil Change,75.41,0.5
3FGBHE,South,Mid-Size,2024-05-22,Oil Change,81.3,0.5
3FGBHE,South,Mid-Size,2024-06-01,Oil Change,69.7,0.5
3FGBHE,South,Mid-Size,2024-06-20,Oil Change,81.66,0.5
3FGBHE,South,Mid-Size,2023-03-25,Tire Rotation,75.44,0.5
3FGBHE,South,Mid-Size,2023-05-25,Tire Rotation,67.15,0.5
3FGBHE,South,Mid-Size,2023-06-12,Tire Rotation,176.75,0.5
3FGBHE,South,Mid-Size,2023-11-12,Tire Rotation,111.08,0.5
3FGBHE,South,Mid-Size,2024-04-14,Tire Rotation,100.05,0.5
3FGBHE,South,Mid-Size,2024-05-19,Tire Rotation,174.12,0.5
3FGBHE,South,Mid-Size,2024-06-23,Tire Rotation,120.74,0.5
3FGBHE,South,Mid-Size,2023-01-31,Brake Service,436.32,1.0
3FGBHE,South,Mid-Size,2023-10-21,Brake Service,328.9,1.0
3FGBHE,South,Mid-Size,2024-05-06,Brake Service,338.94,1.0
3FGBHE,South,Mid-Size,2024-04-03,Engine Repair,907.53,2.5
3FGBHE,South,Mid-Size,2024-06-08,Recall/Inspection,262.38,1.0
3FGBHE,South,Mid-Size,2024-06-27,Recall/Inspection,204.51,1.0
3FGBHE,South,Mid-Size,2024-06-30,Recall/Inspection,171.55,1.0
3RPXMU,Central,Compact,2023-02-10,Oil Change,89.71,0.5
3RPXMU,Central,Compact,2023-02-11,Oil Change,72.84,0.5
3RPXMU,Central,Compact,2023-03-21,Oil Change,46.99,0.5
3RPXMU,Central,Compact,2023-04-14,Oil Change,92.36,0.5
3RPXMU,Central,Compact,2023-08-13,Oil Change,64.0,0.5
3RPXMU,Central,Compact,2023-08-29,Oil Change,65.77,0.5
3RPXMU,Central,Compact,2023-10-10,Oil Change,89.37,0.5
3RPXMU,Central,Compact,2023-10-24,Oil Change,79.48,0.5
3RPXMU,Central,Compact,2023-12-25,Oil Change,88.62,0.5
3RPXMU,Central,Compact,2023-12-29,Oil Change,86.31,0.5
3RPXMU,Central,Compact,2024-01-12,Oil Change,60.18,0.5
3RPXMU,Central,Compact,2024-02-07,Oil Change,73.27,0.5
3RPXMU,Central,Compact,2024-03-05,Oil Change,56.98,0.5
3RPXMU,Central,Compact,2024-03-20,Oil Change,78.31,0.5
3RPXMU,Central,Compact,2024-03-30,Oil Change,63.53,0.5
3RPXMU,Central,Compact,2024-05-18,Oil Change,100.05,0.5
3RPXMU,Central,Compact,2024-06-11,Oil Change,82.59,0.5
3RPXMU,Central,Compact,2024-06-12,Oil Change,73.33,0.5
3RPXMU,Central,Compact,2023-07-28,Tire Rotation,131.66,0.5
3RPXMU,Central,Compact,2023-08-19,Tire Rotation,126.74,0.5
3RPXMU,Central,Compact,2023-09-27,Tire Rotation,115.53,0.5
3RPXMU,Central,Compact,2023-11-13,Tire Rotation,166.97,0.5
3RPXMU,Central,Compact,2023-12-22,Tire Rotation,136.72,0.5
3RPXMU,Central,Compact,2023-12-24,Tire Rotation,100.31,0.5
3RPXMU,Central,Compact,2023-02-03,Brake Service,409.9,1.0
3RPXMU,Central,Compact,2023-03-19,Brake Service,436.81,1.0
3RPXMU,Central,Compact,2023-05-17,Engine Repair,979.35,2.5
3RPXMU,Central,Compact,2023-04-14,Recall/Inspection,227.39,1.0
3RPXMU,Central,Compact,2023-11-23,Recall/Inspection,176.21,1.0
3RPXMU,Central,Compact,2024-03-09,Recall/Inspection,191.84,1.0
AZ5BCE,North,Compact,2023-03-02,Oil Change,94.06,0.5
AZ5BCE,North,Compact,2023-05-11,Oil Change,57.61,0.5
AZ5BCE,North,Compact,2023-05-26,Oil Change,50.65,0.5
AZ5BCE,North,Compact,2023-06-25,Oil Change,43.14,0.5
AZ5BCE,North,Compact,2023-07-24,Oil Change,101.84,0.5
AZ5BCE,North,Compact,2023-07-31,Oil Change,83.98,0.5
AZ5BCE,North,Compact,2023-10-05,Oil Change,52.74,0.5
AZ5BCE,North,Compact,2023-10-10,Oil Change,70.85,0.5
AZ5BCE,North,Compact,2023-10-18,Oil Change,107.74,0.5
AZ5BCE,North,Compact,2023-10-23,Oil Change,80.79,0.5
AZ5BCE,North,Compact,2024-01-03,Oil Change,100.16,0.5
AZ5BCE,North,Compact,2024-03-07,Oil Change,101.33,0.5
AZ5BCE,North,Compact,2024-06-19,Oil Change,79.8,0.5
AZ5BCE,North,Compact,2024-06-30,Oil Change,54.63,0.5
AZ5BCE,North,Compact,2023-04-10,Tire Rotation,155.75,0.5
AZ5BCE,North,Compact,2023-04-11,Tire Rotation,80.32,0.5
AZ5BCE,North,Compact,2023-05-26,Tire Rotation,130.19,0.5
AZ5BCE,North,Compact,2023-08-28,Tire Rotation,125.66,0.5
AZ5BCE,North,Compact,2023-09-30,Tire Rotation,128.55,0.5
AZ5BCE,North,Compact,2023-11-15,Tire Rotation,59.13,0.5
AZ5BCE,North,Compact,2023-12-05,Tire Rotation,133.8,0.5
AZ5BCE,North,Compact,2023-12-23,Tire Rotation,80.41,0.5
AZ5BCE,North,Compact,2024-01-28,Tire Rotation,46.76,0.5
AZ5BCE,North,Compact,2024-02-07,Tire Rotation,94.81,0.5
AZ5BCE,North,Compact,2024-02-17,Tire Rotation,155.85,0.5
AZ5BCE,North,Compact,2024-05-01,Tire Rotation,139.04,0.5
AZ5BCE,North,Compact,2024-05-18,Tire Rotation,100.56,0.5
AZ5BCE,North,Compact,2024-05-24,Tire Rotation,66.73,0.5
AZ5BCE,North,Compact,2024-06-22,Tire Rotation,113.68,0.5
AZ5BCE,North,Compact,2023-02-27,Brake Service,275.81,1.0
AZ5BCE,North,Compact,2023-06-10,Brake Service,510.58,1.0
AZ5BCE,North,Compact,2023-08-22,Brake Service,247.0,1.0
AZ5BCE,North,Compact,2023-10-26,Brake Service,453.97,1.0
AZ5BCE,North,Compact,2024-04-29,Brake Service,394.11,1.0
AZ5BCE,North,Compact,2024-06-06,Brake Service,463.73,1.0
AZ5BCE,North,Compact,2023-08-04,Engine Repair,1070.94,2.5
AZ5BCE,North,Compact,2023-11-13,Engine Repair,1157.74,2.5
AZ5BCE,North,Compact,2024-03-27,Engine Repair,899.28,2.5
AZ5BCE,North,Compact,2024-04-19,Recall/Inspection,207.56,1.0
V132UZ,Central,Compact,2023-04-17,Oil Change,29.33,0.5
V132UZ,Central,Compact,2023-05-05,Oil Change,95.93,0.5
V132UZ,Central,Compact,2023-06-29,Oil Change,73.77,0.5
V132UZ,Central,Compact,2023-07-04,Oil Change,88.43,0.5
V132UZ,Central,Compact,2023-07-22,Oil Change,61.73,0.5
V132UZ,Central,Compact,2023-08-14,Oil Change,77.88,0.5
V132UZ,Central,Compact,2023-08-20,Oil Change,66.4,0.5
V132UZ,Central,Compact,2023-10-03,Oil Change,80.61,0.5
V132UZ,Central,Compact,2023-10-29,Oil Change,70.29,0.5
V132UZ,Central,Compact,2023-11-05,Oil Change,83.15,0.5
V132UZ,Central,Compact,2023-11-06,Oil Change,87.23,0.5
V132UZ,Central,Compact,2023-12-14,Oil Change,52.33,0.5
V132UZ,Central,Compact,2024-01-19,Oil Change,83.72,0.5
V132UZ,Central,Compact,2024-02-15,Oil Change,84.04,0.5
V132UZ,Central,Compact,2024-02-24,Oil Change,63.25,0.5
V132UZ,Central,Compact,2024-03-16,Oil Change,95.58,0.5
V132UZ,Central,Compact,2024-05-10,Oil Change,71.77,0.5
V132UZ,Central,Compact,2024-05-15,Oil Change,57.68,0.5
V132UZ,Central,Compact,2024-06-02,Oil Change,97.2,0.5
V132UZ,Central,Compact,2024-06-09,Oil Change,40.34,0.5
V132UZ,Central,Compact,2023-03-28,Tire Rotation,103.38,0.5
V132UZ,Central,Compact,2023-05-12,Tire Rotation,126.3,0.5
V132UZ,Central,Compact,2023-07-09,Tire Rotation,128.09,0.5
V132UZ,Central,Compact,2023-07-10,Tire Rotation,102.3,0.5
V132UZ,Central,Compact,2023-07-22,Tire Rotation,119.0,0.5
V132UZ,Central,Compact,2023-08-01,Tire Rotation,118.83,0.5
V132UZ,Central,Compact,2023-08-02,Tire Rotation,135.52,0.5
V132UZ,Central,Compact,2023-09-03,Tire Rotation,121.22,0.5
V132UZ,Central,Compact,2023-09-17,Tire Rotation,140.91,0.5
V132UZ,Central,Compact,2023-10-01,Tire Rotation,132.21,0.5
V132UZ,Central,Compact,2023-12-03,Tire Rotation,104.8,0.5
V132UZ,Central,Compact,2024-03-16,Tire Rotation,102.5,0.5
V132UZ,Central,Compact,2024-03-18,Tire Rotation,142.87,0.5
V132UZ,Central,Compact,2024-04-05,Tire Rotation,138.23,0.5
V132UZ,Central,Compact,2024-05-04,Tire Rotation,104.02,0.5
V132UZ,Central,Compact,2024-05-08,Tire Rotation,83.44,0.5
V132UZ,Central,Compact,2023-09-14,Brake Service,407.22,1.0
V132UZ,Central,Compact,2023-12-20,Brake Service,376.38,1.0
V132UZ,Central,Compact,2024-01-08,Brake Service,284.25,1.0
V132UZ,Central,Compact,2024-01-12,Brake Service,282.79,1.0
V132UZ,Central,Compact,2024-03-13,Brake Service,152.32,1.0
V132UZ,Central,Compact,2024-05-29,Brake Service,394.66,1.0
V132UZ,Central,Compact,2024-02-16,Engine Repair,645.61,2.5
K0G8B7,East,Truck,2023-03-10,Oil Change,105.91,0.5
K0G8B7,East,Truck,2023-05-21,Oil Change,58.23,0.5
K0G8B7,East,Truck,2023-06-27,Oil Change,63.82,0.5
K0G8B7,East,Truck,2023-07-06,Oil Change,58.58,0.5
K0G8B7,East,Truck,2023-08-30,Oil Change,92.46,0.5
K0G8B7,East,Truck,2023-12-23,Oil Change,98.27,0.5
K0G8B7,East,Truck,2024-02-10,Oil Change,102.05,0.5
K0G8B7,East,Truck,2024-02-15,Oil Change,82.15,0.5
K0G8B7,East,Truck,2024-02-29,Oil Change,110.21,0.5
K0G8B7,East,Truck,2024-03-13,Oil Change,57.42,0.5
K0G8B7,East,Truck,2024-03-31,Oil Change,72.42,0.5
K0G8B7,East,Truck,2024-05-05,Oil Change,117.38,0.5
K0G8B7,East,Truck,2024-05-26,Oil Change,74.74,0.5
K0G8B7,East,Truck,2024-05-30,Oil Change,74.12,0.5
K0G8B7,East,Truck,2024-06-18,Oil Change,85.5,0.5
K0G8B7,East,Truck,2023-04-28,Tire Rotation,77.02,0.5
K0G8B7,East,Truck,2023-07-02,Tire Rotation,170.62,0.5
K0G8B7,East,Truck,2023-07-29,Tire Rotation,102.35,0.5
K0G8B7,East,Truck,2023-08-20,Tire Rotation,143.51,0.5
K0G8B7,East,Truck,2023-09-02,Tire Rotation,133.92,0.5
K0G8B7,East,Truck,2023-10-10,Tire Rotation,126.52,0.5
K0G8B7,East,Truck,2023-12-05,Tire Rotation,108.43,0.5
K0G8B7,East,Truck,2024-01-30,Tire Rotation,110.99,0.5
K0G8B7,East,Truck,2024-06-24,Tire Rotation,103.6,0.5
K0G8B7,East,Truck,2023-05-21,Brake Service,378.01,1.0
K0G8B7,East,Truck,2023-09-09,Brake Service,461.48,1.0
K0G8B7,East,Truck,2024-04-02,Brake Service,283.43,1.0
K0G8B7,East,Truck,2024-04-22,Recall/Inspection,200.78,1.0
QXFL5A,East,Mid-Size,2023-02-17,Oil Change,92.7,0.5
QXFL5A,East,Mid-Size,2023-03-16,Oil Change,83.43,0.5
QXFL5A,East,Mid-Size,2023-03-17,Oil Change,76.64,0.5
QXFL5A,East,Mid-Size,2023-06-10,Oil Change,77.38,0.5
QXFL5A,East,Mid-Size,2023-08-27,Oil Change,74.63,0.5
QXFL5A,East,Mid-Size,2023-10-03,Oil Change,61.31,0.5
QXFL5A,East,Mid-Size,2023-10-15,Oil Change,91.64,0.5
QXFL5A,East,Mid-Size,2023-10-26,Oil Change,21.39,0.5
QXFL5A,East,Mid-Size,2023-11-10,Oil Change,98.89,0.5
QXFL5A,East,Mid-Size,2023-12-19,Oil Change,108.84,0.5
QXFL5A,East,Mid-Size,2023-12-23,Oil Change,76.29,0.5
QXFL5A,East,Mid-Size,2024-02-14,Oil Change,66.66,0.5
QXFL5A,East,Mid-Size,2024-03-04,Oil Change,102.56,0.5
QXFL5A,East,Mid-Size,2024-03-06,Oil Change,100.75,0.5
QXFL5A,East,Mid-Size,2024-03-10,Oil Change,79.86,0.5
QXFL5A,East,Mid-Size,2024-03-26,Oil Change,93.25,0.5
QXFL5A,East,Mid-Size,2024-04-13,Oil Change,57.41,0.5
QXFL5A,East,Mid-Size,2024-04-25,Oil Change,58.71,0.5
QXFL5A,East,Mid-Size,2024-05-18,Oil Change,67.7,0.5
QXFL5A,East,Mid-Size,2023-03-06,Tire Rotation,107.46,0.5
QXFL5A,East,Mid-Size,2023-04-02,Tire Rotation,157.4,0.5
QXFL5A,East,Mid-Size,2023-04-04,Tire Rotation,109.31,0.5
QXFL5A,East,Mid-Size,2023-04-14,Tire Rotation,120.39,0.5
QXFL5A,East,Mid-Size,2023-04-30,Tire Rotation,81.5,0.5
QXFL5A,East,Mid-Size,2023-05-06,Tire Rotation,126.08,0.5
QXFL5A,East,Mid-Size,2023-06-11,Tire Rotation,118.58,0.5
QXFL5A,East,Mid-Size,2023-06-16,Tire Rotation,180.8,0.5
QXFL5A,East,Mid-Size,2023-11-20,Tire Rotation,111.26,0.5
QXFL5A,East,Mid-Size,2024-02-04,Tire Rotation,120.7,0.5
QXFL5A,East,Mid-Size,2024-02-27,Tire Rotation,91.16,0.5
QXFL5A,East,Mid-Size,2024-03-08,Tire Rotation,135.04,0.5
QXFL5A,East,Mid-Size,2024-03-23,Tire Rotation,81.95,0.5
QXFL5A,East,Mid-Size,2024-05-12,Tire Rotation,153.93,0.5
QXFL5A,East,Mid-Size,2024-06-07,Tire Rotation,117.88,0.5
QXFL5A,East,Mid-Size,2024-06-09,Tire Rotation,119.31,0.5
QXFL5A,East,Mid-Size,2024-06-10,Tire Rotation,131.87,0.5
QXFL5A,East,Mid-Size,2023-03-09,Brake Service,310.76,1.0
QXFL5A,East,Mid-Size,2023-09-23,Brake Service,422.49,1.0
QXFL5A,East,Mid-Size,2023-10-10,Engine Repair,919.62,2.5
QXFL5A,East,Mid-Size,2024-06-14,Engine Repair,1068.36,2.5
QXFL5A,East,Mid-Size,2023-02-26,Recall/Inspection,254.11,1.0
QXFL5A,East,Mid-Size,2023-02-28,Recall/Inspection,174.46,1.0
QXFL5A,East,Mid-Size,2023-04-30,Recall/Inspection,264.74,1.0
QXFL5A,East,Mid-Size,2023-07-01,Recall/Inspection,175.48,1.0
QXFL5A,East,Mid-Size,2024-01-23,Recall/Inspection,316.21,1.0
GW2PDF,Central,Mid-Size,2023-02-24,Oil Change,95.08,0.5
GW2PDF,Central,Mid-Size,2023-03-09,Oil Change,68.92,0.5
GW2PDF,Central,Mid-Size,2023-03-16,Oil Change,92.49,0.5
GW2PDF,Central,Mid-Size,2023-05-09,Oil Change,98.7,0.5
GW2PDF,Central,Mid-Size,2023-05-13,Oil Change,79.69,0.5
GW2PDF,Central,Mid-Size,2023-05-18,Oil Change,96.48,0.5
GW2PDF,Central,Mid-Size,2023-05-27,Oil Change,90.18,0.5
GW2PDF,Central,Mid-Size,2023-06-07,Oil Change,93.52,0.5
GW2PDF,Central,Mid-Size,2023-10-05,Oil Change,71.5,0.5
GW2PDF,Central,Mid-Size,2023-11-12,Oil Change,58.38,0.5
GW2PDF,Central,Mid-Size,2023-11-14,Oil Change,87.51,0.5
GW2PDF,Central,Mid-Size,2023-12-01,Oil Change,78.68,0.5
GW2PDF,Central,Mid-Size,2023-12-07,Oil Change,67.68,0.5
GW2PDF,Central,Mid-Size,2023-12-12,Oil Change,99.65,0.5
GW2PDF,Central,Mid-Size,2023-12-18,Oil Change,59.17,0.5
GW2PDF,Central,Mid-Size,2024-02-09,Oil Change,88.95,0.5
GW2PDF,Central,Mid-Size,2024-02-10,Oil Change,56.37,0.5
GW2PDF,Central,Mid-Size,2024-03-07,Oil Change,40.47,0.5
GW2PDF,Central,Mid-Size,2024-03-29,Oil Change,77.09,0.5
GW2PDF,Central,Mid-Size,2024-04-10,Oil Change,54.04,0.5
GW2PDF,Central,Mid-Size,2024-04-17,Oil Change,76.29,0.5
GW2PDF,Central,Mid-Size,2024-05-03,Oil Change,91.37,0.5
GW2PDF,Central,Mid-Size,2024-05-10,Oil Change,114.49,0.5
GW2PDF,Central,Mid-Size,2024-05-27,Oil Change,75.68,0.5
GW2PDF,Central,Mid-Size,2024-06-06,Oil Change,82.5,0.5
GW2PDF,Central,Mid-Size,2023-04-24,Tire Rotation,112.37,0.5
GW2PDF,Central,Mid-Size,2023-07-10,Tire Rotation,125.84,0.5
GW2PDF,Central,Mid-Size,2023-07-11,Tire Rotation,119.94,0.5
GW2PDF,Central,Mid-Size,2023-07-28,Tire Rotation,121.38,0.5
GW2PDF,Central,Mid-Size,2023-09-06,Tire Rotation,147.14,0.5
GW2PDF,Central,Mid-Size,2023-11-07,Tire Rotation,134.14,0.5
GW2PDF,Central,Mid-Size,2024-01-25,Tire Rotation,154.7,0.5
GW2PDF,Central,Mid-Size,2024-03-09,Tire Rotation,72.78,0.5
GW2PDF,Central,Mid-Size,2023-02-15,Brake Service,202.3,1.0
GW2PDF,Central,Mid-Size,2023-11-23,Brake Service,421.02,1.0
GW2PDF,Central,Mid-Size,2023-12-11,Brake Service,376.55,1.0
GW2PDF,Central,Mid-Size,2023-07-16,Engine Repair,1314.75,2.5
GW2PDF,Central,Mid-Size,2024-01-25,Engine Repair,1046.75,2.5
GW2PDF,Central,Mid-Size,2023-03-30,Recall/Inspection,161.98,1.0
GW2PDF,Central,Mid-Size,2023-06-14,Recall/Inspection,223.44,1.0
GW2PDF,Central,Mid-Size,2023-12-13,Recall/Inspection,198.34,1.0
6HU7NC,South,Mid-Size,2023-02-04,Oil Change,72.84,0.5
6HU7NC,South,Mid-Size,2023-02-05,Oil Change,68.45,0.5
6HU7NC,South,Mid-Size,2023-03-12,Oil Change,69.07,0.5
6HU7NC,South,Mid-Size,2023-03-17,Oil Change,63.78,0.5
6HU7NC,South,Mid-Size,2023-04-25,Oil Change,82.46,0.5
6HU7NC,South,Mid-Size,2023-05-23,Oil Change,86.98,0.5
6HU7NC,South,Mid-Size,2023-06-08,Oil Change,54.13,0.5
6HU7NC,South,Mid-Size,2023-06-21,Oil Change,75.03,0.5
6HU7NC,South,Mid-Size,2023-07-01,Oil Change,54.33,0.5
6HU7NC,South,Mid-Size,2023-07-24,Oil Change,98.74,0.5
6HU7NC,South,Mid-Size,2023-07-29,Oil Change,80.44,0.5
6HU7NC,South,Mid-Size,2023-08-01,Oil Change,70.63,0.5
6HU7NC,South,Mid-Size,2023-08-19,Oil Change,86.39,0.5
6HU7NC,South,Mid-Size,2023-08-23,Oil Change,79.06,0.5
6HU7NC,South,Mid-Size,2023-10-19,Oil Change,72.94,0.5
6HU7NC,South,Mid-Size,2023-10-22,Oil Change,86.56,0.5
6HU7NC,South,Mid-Size,2023-10-25,Oil Change,115.4,0.5
6HU7NC,South,Mid-Size,2023-11-08,Oil Change,37.64,0.5
6HU7NC,South,Mid-Size,2023-11-15,Oil Change,68.21,0.5
6HU7NC,South,Mid-Size,2023-12-08,Oil Change,116.46,0.5
6HU7NC,South,Mid-Size,2023-12-11,Oil Change,77.39,0.5
6HU7NC,South,Mid-Size,2023-12-15,Oil Change,63.46,0.5
6HU7NC,South,Mid-Size,2024-01-07,Oil Change,68.24,0.5
6HU7NC,South,Mid-Size,2024-01-13,Oil Change,77.72,0.5
6HU7NC,South,Mid-Size,2024-01-15,Oil Change,81.91,0.5
6HU7NC,South,Mid-Size,2024-03-05,Oil Change,53.03,0.5
6HU7NC,South,Mid-Size,2024-03-24,Oil Change,70.17,0.5
6HU7NC,South,Mid-Size,2024-04-30,Oil Change,105.3,0.5
6HU7NC,South,Mid-Size,2024-05-27,Oil Change,70.58,0.5
6HU7NC,South,Mid-Size,2024-06-12,Oil Change,125.38,0.5
6HU7NC,South,Mid-Size,2023-03-23,Tire Rotation,132.54,0.5
6HU7NC,South,Mid-Size,2023-04-17,Tire Rotation,58.19,0.5
6HU7NC,South,Mid-Size,2023-05-08,Tire Rotation,188.56,0.5
6HU7NC,South,Mid-Size,2023-07-28,Tire Rotation,88.54,0.5
6HU7NC,South,Mid-Size,2023-08-26,Tire Rotation,107.68,0.5
6HU7NC,South,Mid-Size,2023-09-19,Tire Rotation,152.68,0.5
6HU7NC,South,Mid-Size,2023-11-15,Tire Rotation,101.05,0.5
6HU7NC,South,Mid-Size,2023-11-24,Tire Rotation,146.22,0.5
6HU7NC,South,Mid-Size,2023-12-17,Tire Rotation,129.13,0.5
6HU7NC,South,Mid-Size,2023-12-27,Tire Rotation,157.55,0.5
6HU7NC,South,Mid-Size,2024-01-05,Tire Rotation,74.76,0.5
6HU7NC,South,Mid-Size,2024-02-17,Tire Rotation,146.84,0.5
6HU7NC,South,Mid-Size,2024-03-15,Tire Rotation,166.5,0.5
6HU7NC,South,Mid-Size,2024-04-25,Tire Rotation,46.68,0.5
6HU7NC,South,Mid-Size,2024-06-25,Tire Rotation,110.74,0.5
6HU7NC,South,Mid-Size,2023-02-27,Brake Service,330.11,1.0
6HU7NC,South,Mid-Size,2023-09-11,Brake Service,301.44,1.0
6HU7NC,South,Mid-Size,2024-01-22,Brake Service,372.68,1.0
6HU7NC,South,Mid-Size,2023-04-15,Engine Repair,978.27,2.5
6HU7NC,South,Mid-Size,2024-01-04,Engine Repair,1146.57,2.5
6HU7NC,South,Mid-Size,2024-02-06,Engine Repair,951.72,2.5
6HU7NC,South,Mid-Size,2024-03-03,Engine Repair,898.84,2.5
6HU7NC,South,Mid-Size,2023-03-19,Recall/Inspection,189.45,1.0
6HU7NC,South,Mid-Size,2023-06-27,Recall/Inspection,255.53,1.0
6HU7NC,South,Mid-Size,2024-06-30,Recall/Inspection,217.94,1.0
32X61Y,Central,SUV,2023-02-07,Oil Change,67.38,0.5
32X61Y,Central,SUV,2023-04-03,Oil Change,120.54,0.5
32X61Y,Central,SUV,2023-05-03,Oil Change,104.17,0.5
32X61Y,Central,SUV,2023-06-05,Oil Change,56.59,0.5
32X61Y,Central,SUV,2023-06-16,Oil Change,111.57,0.5
32X61Y,Central,SUV,2023-07-08,Oil Change,118.75,0.5
32X61Y,Central,SUV,2023-07-29,Oil Change,67.35,0.5
32X61Y,Central,SUV,2023-08-10,Oil Change,38.7,0.5
32X61Y,Central,SUV,2023-11-14,Oil Change,67.83,0.5
32X61Y,Central,SUV,2023-11-24,Oil Change,89.19,0.5
32X61Y,Central,SUV,2023-11-28,Oil Change,78.56,0.5
32X61Y,Central,SUV,2024-01-29,Oil Change,74.45,0.5
32X61Y,Central,SUV,2024-02-06,Oil Change,69.05,0.5
32X61Y,Central,SUV,2024-04-13,Oil Change,72.55,0.5
32X61Y,Central,SUV,2024-04-22,Oil Change,56.32,0.5
32X61Y,Central,SUV,2024-05-04,Oil Change,87.7,0.5
32X61Y,Central,SUV,2024-05-08,Oil Change,92.94,0.5
32X61Y,Central,SUV,2023-01-19,Tire Rotation,101.87,0.5
32X61Y,Central,SUV,2023-03-14,Tire Rotation,132.85,0.5
32X61Y,Central,SUV,2023-04-27,Tire Rotation,45.89,0.5
32X61Y,Central,SUV,2023-05-07,Tire Rotation,111.32,0.5
32X61Y,Central,SUV,2023-06-13,Tire Rotation,72.23,0.5
32X61Y,Central,SUV,2023-06-25,Tire Rotation,149.56,0.5
32X61Y,Central,SUV,2023-07-27,Tire Rotation,158.4,0.5
32X61Y,Central,SUV,2023-09-05,Tire Rotation,134.61,0.5
32X61Y,Central,SUV,2023-10-14,Tire Rotation,117.88,0.5
32X61Y,Central,SUV,2023-10-22,Tire Rotation,98.99,0.5
32X61Y,Central,SUV,2023-12-11,Tire Rotation,128.27,0.5
32X61Y,Central,SUV,2024-05-23,Tire Rotation,124.05,0.5
32X61Y,Central,SUV,2024-05-28,Tire Rotation,149.03,0.5
32X61Y,Central,SUV,2024-05-30,Tire Rotation,112.71,0.5
32X61Y,Central,SUV,2023-01-26,Brake Service,285.87,1.0
32X61Y,Central,SUV,2023-12-27,Brake Service,358.01,1.0
